City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Delhi,15-05-2018,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,16-05-2018,190,104.5,205.2,157.7,216.6,2,180.5
Delhi,17-05-2018,243,133.65,262.44,201.69,277.02,2.55,230.85
Delhi,18-05-2018,225,123.75,243,186.75,256.5,2.36,213.75
Delhi,19-05-2018,242,133.1,261.36,200.86,275.88,2.54,229.9
Delhi,20-05-2018,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,21-05-2018,183,100.65,197.64,151.89,208.62,1.92,173.85
Delhi,22-05-2018,212,116.6,228.96,175.96,241.68,2.23,201.4
Delhi,23-05-2018,301,165.55,325.08,249.83,343.14,3.16,285.95
Delhi,24-05-2018,252,138.6,272.16,209.16,287.28,2.65,239.4
Delhi,25-05-2018,251,138.05,271.08,208.33,286.14,2.64,238.45
Delhi,26-05-2018,235,129.25,253.8,195.05,267.9,2.47,223.25
Delhi,27-05-2018,277,152.35,299.16,229.91,315.78,2.91,263.15
Delhi,28-05-2018,275,151.25,297,228.25,313.5,2.89,261.25
Delhi,29-05-2018,285,156.75,307.8,236.55,324.9,2.99,270.75
Delhi,30-05-2018,281,154.55,303.48,233.23,320.34,2.95,266.95
Delhi,31-05-2018,208,114.4,224.64,172.64,237.12,2.18,197.6
Delhi,01-06-2018,198,108.9,213.84,164.34,225.72,2.08,188.1
Delhi,02-06-2018,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,03-06-2018,174,95.7,187.92,144.42,198.36,1.83,165.3
Delhi,04-06-2018,183,100.65,197.64,151.89,208.62,1.92,173.85
Delhi,05-06-2018,169,92.95,182.52,140.27,192.66,1.77,160.55
Delhi,06-06-2018,136,74.8,146.88,112.88,155.04,1.43,129.2
Delhi,07-06-2018,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,08-06-2018,179,98.45,193.32,148.57,204.06,1.88,170.05
Delhi,09-06-2018,127,69.85,137.16,105.41,144.78,1.33,120.65
Delhi,10-06-2018,158,86.9,170.64,131.14,180.12,1.66,150.1
Delhi,11-06-2018,183,100.65,197.64,151.89,208.62,1.92,173.85
Delhi,12-06-2018,296,162.8,319.68,245.68,337.44,3.11,281.2
Delhi,13-06-2018,445,244.75,480.6,369.35,507.3,4.67,422.75
Delhi,14-06-2018,431,237.05,465.48,357.73,491.34,4.53,409.45
Delhi,15-06-2018,447,245.85,482.76,371.01,509.58,4.69,424.65
Delhi,16-06-2018,369,202.95,398.52,306.27,420.66,3.87,350.55
Delhi,17-06-2018,289,158.95,312.12,239.87,329.46,3.03,274.55
Delhi,18-06-2018,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,19-06-2018,121,66.55,130.68,100.43,137.94,1.27,114.95
Delhi,20-06-2018,177,97.35,191.16,146.91,201.78,1.86,168.15
Delhi,21-06-2018,226,124.3,244.08,187.58,257.64,2.37,214.7
Delhi,22-06-2018,236,129.8,254.88,195.88,269.04,2.48,224.2
Delhi,23-06-2018,218,119.9,235.44,180.94,248.52,2.29,207.1
Delhi,24-06-2018,183,100.65,197.64,151.89,208.62,1.92,173.85
Delhi,25-06-2018,192,105.6,207.36,159.36,218.88,2.02,182.4
Delhi,26-06-2018,110,60.5,118.8,91.3,125.4,1.16,104.5
Delhi,27-06-2018,93,51.15,100.44,77.19,106.02,0.98,88.35
Delhi,28-06-2018,76,41.8,82.08,63.08,86.64,0.8,72.2
Delhi,29-06-2018,72,39.6,77.76,59.76,82.08,0.76,68.4
Delhi,30-06-2018,96,52.8,103.68,79.68,109.44,1.01,91.2
Delhi,01-07-2018,92,50.6,99.36,76.36,104.88,0.97,87.4
Delhi,02-07-2018,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,03-07-2018,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,04-07-2018,137,75.35,147.96,113.71,156.18,1.44,130.15
Delhi,05-07-2018,123,67.65,132.84,102.09,140.22,1.29,116.85
Delhi,06-07-2018,147,80.85,158.76,122.01,167.58,1.54,139.65
Delhi,07-07-2018,151,83.05,163.08,125.33,172.14,1.59,143.45
Delhi,08-07-2018,182,100.1,196.56,151.06,207.48,1.91,172.9
Delhi,09-07-2018,157,86.35,169.56,130.31,178.98,1.65,149.15
Delhi,10-07-2018,134,73.7,144.72,111.22,152.76,1.41,127.3
Delhi,11-07-2018,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,12-07-2018,143,78.65,154.44,118.69,163.02,1.5,135.85
Delhi,13-07-2018,99,54.45,106.92,82.17,112.86,1.04,94.05
Delhi,14-07-2018,76,41.8,82.08,63.08,86.64,0.8,72.2
Delhi,15-07-2018,76,41.8,82.08,63.08,86.64,0.8,72.2
Delhi,16-07-2018,87,47.85,93.96,72.21,99.18,0.91,82.65
Delhi,17-07-2018,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,18-07-2018,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,19-07-2018,88,48.4,95.04,73.04,100.32,0.92,83.6
Delhi,20-07-2018,80,44,86.4,66.4,91.2,0.84,76
Delhi,21-07-2018,111,61.05,119.88,92.13,126.54,1.17,105.45
Delhi,22-07-2018,61,33.55,65.88,50.63,69.54,0.64,57.95
Delhi,23-07-2018,67,36.85,72.36,55.61,76.38,0.7,63.65
Delhi,24-07-2018,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,25-07-2018,78,42.9,84.24,64.74,88.92,0.82,74.1
Delhi,26-07-2018,74,40.7,79.92,61.42,84.36,0.78,70.3
Delhi,27-07-2018,54,29.7,58.32,44.82,61.56,0.57,51.3
Delhi,28-07-2018,57,31.35,61.56,47.31,64.98,0.6,54.15
Delhi,29-07-2018,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,30-07-2018,115,63.25,124.2,95.45,131.1,1.21,109.25
Delhi,31-07-2018,132,72.6,142.56,109.56,150.48,1.39,125.4
Delhi,01-08-2018,153,84.15,165.24,126.99,174.42,1.61,145.35
Delhi,02-08-2018,235,129.25,253.8,195.05,267.9,2.47,223.25
Delhi,03-08-2018,213,117.15,230.04,176.79,242.82,2.24,202.35
Delhi,04-08-2018,216,118.8,233.28,179.28,246.24,2.27,205.2
Delhi,05-08-2018,241,132.55,260.28,200.03,274.74,2.53,228.95
Delhi,06-08-2018,133,73.15,143.64,110.39,151.62,1.4,126.35
Delhi,07-08-2018,113,62.15,122.04,93.79,128.82,1.19,107.35
Delhi,08-08-2018,86,47.3,92.88,71.38,98.04,0.9,81.7
Delhi,09-08-2018,88,48.4,95.04,73.04,100.32,0.92,83.6
Delhi,10-08-2018,102,56.1,110.16,84.66,116.28,1.07,96.9
Delhi,11-08-2018,96,52.8,103.68,79.68,109.44,1.01,91.2
Delhi,12-08-2018,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,13-08-2018,94,51.7,101.52,78.02,107.16,0.99,89.3
Delhi,14-08-2018,117,64.35,126.36,97.11,133.38,1.23,111.15
Delhi,15-08-2018,120,66,129.6,99.6,136.8,1.26,114
Delhi,16-08-2018,86,47.3,92.88,71.38,98.04,0.9,81.7
Delhi,17-08-2018,84,46.2,90.72,69.72,95.76,0.88,79.8
Delhi,18-08-2018,80,44,86.4,66.4,91.2,0.84,76
Delhi,19-08-2018,89,48.95,96.12,73.87,101.46,0.93,84.55
Delhi,20-08-2018,137,75.35,147.96,113.71,156.18,1.44,130.15
Delhi,21-08-2018,87,47.85,93.96,72.21,99.18,0.91,82.65
Delhi,22-08-2018,78,42.9,84.24,64.74,88.92,0.82,74.1
Delhi,23-08-2018,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,24-08-2018,80,44,86.4,66.4,91.2,0.84,76
Delhi,25-08-2018,89,48.95,96.12,73.87,101.46,0.93,84.55
Delhi,26-08-2018,78,42.9,84.24,64.74,88.92,0.82,74.1
Delhi,27-08-2018,62,34.1,66.96,51.46,70.68,0.65,58.9
Delhi,28-08-2018,71,39.05,76.68,58.93,80.94,0.75,67.45
Delhi,29-08-2018,68,37.4,73.44,56.44,77.52,0.71,64.6
Delhi,30-08-2018,78,42.9,84.24,64.74,88.92,0.82,74.1
Delhi,31-08-2018,127,69.85,137.16,105.41,144.78,1.33,120.65
Delhi,01-09-2018,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,02-09-2018,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,03-09-2018,73,40.15,78.84,60.59,83.22,0.77,69.35
Delhi,04-09-2018,112,61.6,120.96,92.96,127.68,1.18,106.4
Delhi,05-09-2018,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,06-09-2018,137,75.35,147.96,113.71,156.18,1.44,130.15
Delhi,07-09-2018,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,08-09-2018,86,47.3,92.88,71.38,98.04,0.9,81.7
Delhi,09-09-2018,61,33.55,65.88,50.63,69.54,0.64,57.95
Delhi,10-09-2018,84,46.2,90.72,69.72,95.76,0.88,79.8
Delhi,11-09-2018,79,43.45,85.32,65.57,90.06,0.83,75.05
Delhi,12-09-2018,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,13-09-2018,103,56.65,111.24,85.49,117.42,1.08,97.85
Delhi,14-09-2018,102,56.1,110.16,84.66,116.28,1.07,96.9
Delhi,15-09-2018,118,64.9,127.44,97.94,134.52,1.24,112.1
Delhi,16-09-2018,121,66.55,130.68,100.43,137.94,1.27,114.95
Delhi,17-09-2018,135,74.25,145.8,112.05,153.9,1.42,128.25
Delhi,18-09-2018,150,82.5,162,124.5,171,1.58,142.5
Delhi,19-09-2018,154,84.7,166.32,127.82,175.56,1.62,146.3
Delhi,20-09-2018,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,21-09-2018,143,78.65,154.44,118.69,163.02,1.5,135.85
Delhi,22-09-2018,54,29.7,58.32,44.82,61.56,0.57,51.3
Delhi,23-09-2018,62,34.1,66.96,51.46,70.68,0.65,58.9
Delhi,24-09-2018,52,28.6,56.16,43.16,59.28,0.55,49.4
Delhi,25-09-2018,55,30.25,59.4,45.65,62.7,0.58,52.25
Delhi,26-09-2018,88,48.4,95.04,73.04,100.32,0.92,83.6
Delhi,27-09-2018,151,83.05,163.08,125.33,172.14,1.59,143.45
Delhi,28-09-2018,197,108.35,212.76,163.51,224.58,2.07,187.15
Delhi,29-09-2018,219,120.45,236.52,181.77,249.66,2.3,208.05
Delhi,30-09-2018,158,86.9,170.64,131.14,180.12,1.66,150.1
Delhi,01-10-2018,148,81.4,159.84,122.84,168.72,1.55,140.6
Delhi,02-10-2018,202,111.1,218.16,167.66,230.28,2.12,191.9
Delhi,03-10-2018,143,78.65,154.44,118.69,163.02,1.5,135.85
Delhi,04-10-2018,201,110.55,217.08,166.83,229.14,2.11,190.95
Delhi,05-10-2018,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,06-10-2018,209,114.95,225.72,173.47,238.26,2.19,198.55
Delhi,07-10-2018,181,99.55,195.48,150.23,206.34,1.9,171.95
Delhi,08-10-2018,246,135.3,265.68,204.18,280.44,2.58,233.7
Delhi,09-10-2018,251,138.05,271.08,208.33,286.14,2.64,238.45
Delhi,10-10-2018,241,132.55,260.28,200.03,274.74,2.53,228.95
Delhi,11-10-2018,210,115.5,226.8,174.3,239.4,2.21,199.5
Delhi,12-10-2018,154,84.7,166.32,127.82,175.56,1.62,146.3
Delhi,13-10-2018,262,144.1,282.96,217.46,298.68,2.75,248.9
Delhi,14-10-2018,204,112.2,220.32,169.32,232.56,2.14,193.8
Delhi,15-10-2018,246,135.3,265.68,204.18,280.44,2.58,233.7
Delhi,16-10-2018,291,160.05,314.28,241.53,331.74,3.06,276.45
Delhi,17-10-2018,313,172.15,338.04,259.79,356.82,3.29,297.35
Delhi,18-10-2018,297,163.35,320.76,246.51,338.58,3.12,282.15
Delhi,19-10-2018,276,151.8,298.08,229.08,314.64,2.9,262.2
Delhi,20-10-2018,326,179.3,352.08,270.58,371.64,3.42,309.7
Delhi,21-10-2018,292,160.6,315.36,242.36,332.88,3.07,277.4
Delhi,22-10-2018,272,149.6,293.76,225.76,310.08,2.86,258.4
Delhi,23-10-2018,254,139.7,274.32,210.82,289.56,2.67,241.3
Delhi,24-10-2018,328,180.4,354.24,272.24,373.92,3.44,311.6
Delhi,25-10-2018,331,182.05,357.48,274.73,377.34,3.48,314.45
Delhi,26-10-2018,361,198.55,389.88,299.63,411.54,3.79,342.95
Delhi,27-10-2018,350,192.5,378,290.5,399,3.68,332.5
Delhi,28-10-2018,366,201.3,395.28,303.78,417.24,3.84,347.7
Delhi,29-10-2018,367,201.85,396.36,304.61,418.38,3.85,348.65
Delhi,30-10-2018,401,220.55,433.08,332.83,457.14,4.21,380.95
Delhi,31-10-2018,358,196.9,386.64,297.14,408.12,3.76,340.1
Delhi,01-11-2018,393,216.15,424.44,326.19,448.02,4.13,373.35
Delhi,02-11-2018,370,203.5,399.6,307.1,421.8,3.89,351.5
Delhi,03-11-2018,340,187,367.2,282.2,387.6,3.57,323
Delhi,04-11-2018,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,05-11-2018,426,234.3,460.08,353.58,485.64,4.47,404.7
Delhi,06-11-2018,338,185.9,365.04,280.54,385.32,3.55,321.1
Delhi,07-11-2018,281,154.55,303.48,233.23,320.34,2.95,266.95
Delhi,08-11-2018,390,214.5,421.2,323.7,444.6,4.1,370.5
Delhi,09-11-2018,423,232.65,456.84,351.09,482.22,4.44,401.85
Delhi,10-11-2018,401,220.55,433.08,332.83,457.14,4.21,380.95
Delhi,11-11-2018,405,222.75,437.4,336.15,461.7,4.25,384.75
Delhi,12-11-2018,399,219.45,430.92,331.17,454.86,4.19,379.05
Delhi,13-11-2018,409,224.95,441.72,339.47,466.26,4.29,388.55
Delhi,14-11-2018,312,171.6,336.96,258.96,355.68,3.28,296.4
Delhi,15-11-2018,217,119.35,234.36,180.11,247.38,2.28,206.15
Delhi,16-11-2018,285,156.75,307.8,236.55,324.9,2.99,270.75
Delhi,17-11-2018,267,146.85,288.36,221.61,304.38,2.8,253.65
Delhi,18-11-2018,311,171.05,335.88,258.13,354.54,3.27,295.45
Delhi,19-11-2018,330,181.5,356.4,273.9,376.2,3.47,313.5
Delhi,20-11-2018,374,205.7,403.92,310.42,426.36,3.93,355.3
Delhi,21-11-2018,374,205.7,403.92,310.42,426.36,3.93,355.3
Delhi,22-11-2018,273,150.15,294.84,226.59,311.22,2.87,259.35
Delhi,23-11-2018,337,185.35,363.96,279.71,384.18,3.54,320.15
Delhi,24-11-2018,249,136.95,268.92,206.67,283.86,2.61,236.55
Delhi,25-11-2018,262,144.1,282.96,217.46,298.68,2.75,248.9
Delhi,26-11-2018,336,184.8,362.88,278.88,383.04,3.53,319.2
Delhi,27-11-2018,352,193.6,380.16,292.16,401.28,3.7,334.4
Delhi,28-11-2018,316,173.8,341.28,262.28,360.24,3.32,300.2
Delhi,29-11-2018,358,196.9,386.64,297.14,408.12,3.76,340.1
Delhi,30-11-2018,352,193.6,380.16,292.16,401.28,3.7,334.4
Delhi,01-12-2018,306,168.3,330.48,253.98,348.84,3.21,290.7
Delhi,02-12-2018,297,163.35,320.76,246.51,338.58,3.12,282.15
Delhi,03-12-2018,328,180.4,354.24,272.24,373.92,3.44,311.6
Delhi,04-12-2018,356,195.8,384.48,295.48,405.84,3.74,338.2
Delhi,05-12-2018,331,182.05,357.48,274.73,377.34,3.48,314.45
Delhi,06-12-2018,349,191.95,376.92,289.67,397.86,3.66,331.55
Delhi,07-12-2018,348,191.4,375.84,288.84,396.72,3.65,330.6
Delhi,08-12-2018,347,190.85,374.76,288.01,395.58,3.64,329.65
Delhi,09-12-2018,374,205.7,403.92,310.42,426.36,3.93,355.3
Delhi,10-12-2018,403,221.65,435.24,334.49,459.42,4.23,382.85
Delhi,11-12-2018,413,227.15,446.04,342.79,470.82,4.34,392.35
Delhi,12-12-2018,392,215.6,423.36,325.36,446.88,4.12,372.4
Delhi,13-12-2018,194,106.7,209.52,161.02,221.16,2.04,184.3
Delhi,14-12-2018,249,136.95,268.92,206.67,283.86,2.61,236.55
Delhi,15-12-2018,261,143.55,281.88,216.63,297.54,2.74,247.95
Delhi,16-12-2018,282,155.1,304.56,234.06,321.48,2.96,267.9
Delhi,17-12-2018,337,185.35,363.96,279.71,384.18,3.54,320.15
Delhi,18-12-2018,353,194.15,381.24,292.99,402.42,3.71,335.35
Delhi,19-12-2018,353,194.15,381.24,292.99,402.42,3.71,335.35
Delhi,20-12-2018,394,216.7,425.52,327.02,449.16,4.14,374.3
Delhi,21-12-2018,386,212.3,416.88,320.38,440.04,4.05,366.7
Delhi,22-12-2018,421,231.55,454.68,349.43,479.94,4.42,399.95
Delhi,23-12-2018,450,247.5,486,373.5,513,4.73,427.5
Delhi,24-12-2018,448,246.4,483.84,371.84,510.72,4.7,425.6
Delhi,25-12-2018,409,224.95,441.72,339.47,466.26,4.29,388.55
Delhi,26-12-2018,384,211.2,414.72,318.72,437.76,4.03,364.8
Delhi,27-12-2018,399,219.45,430.92,331.17,454.86,4.19,379.05
Delhi,28-12-2018,392,215.6,423.36,325.36,446.88,4.12,372.4
Delhi,29-12-2018,385,211.75,415.8,319.55,438.9,4.04,365.75
Delhi,30-12-2018,415,228.25,448.2,344.45,473.1,4.36,394.25
Delhi,31-12-2018,420,231,453.6,348.6,478.8,4.41,399
Delhi,01-01-2019,393,216.15,424.44,326.19,448.02,4.13,373.35
Delhi,02-01-2019,430,236.5,464.4,356.9,490.2,4.52,408.5
Delhi,03-01-2019,444,244.2,479.52,368.52,506.16,4.66,421.8
Delhi,04-01-2019,386,212.3,416.88,320.38,440.04,4.05,366.7
